drugpair,label
"('Compound::DB08820', 'Compound::DB06710')",2
"('Compound::DB08820', 'Compound::DB00916')",2
"('Compound::DB08820', 'Compound::DB00379')",2
"('Compound::DB08820', 'Compound::DB06148')",2
"('Compound::DB08820', 'Compound::DB01110')",2
"('Compound::DB08820', 'Compound::DB00683')",2
"('Compound::DB08820', 'Compound::DB06595')",2
"('Compound::DB08820', 'Compound::DB00834')",2
"('Compound::DB08820', 'Compound::DB08893')",2
"('Compound::DB08820', 'Compound::DB00370')",2
"('Compound::DB08820', 'Compound::DB00648')",3
"('Compound::DB08820', 'Compound::DB00745')",2
"('Compound::DB08820', 'Compound::DB00471')",2
"('Compound::DB08820', 'Compound::DB00295')",2
"('Compound::DB08820', 'Compound::DB00688')",2
"('Compound::DB08820', 'Compound::DB09049')",2
"('Compound::DB08820', 'Compound::DB01183')",2
"('Compound::DB08820', 'Compound::DB00731')",2
"('Compound::DB08820', 'Compound::DB01149')",2
"('Compound::DB08820', 'Compound::DB11828')",2
"('Compound::DB08820', 'Compound::DB09048')",2
"('Compound::DB08820', 'Compound::DB00622')",2
"('Compound::DB00602', 'Compound::DB01026')",0
"('Compound::DB00602', 'Compound::DB00227')",48
"('Compound::DB00602', 'Compound::DB09280')",3
"('Compound::DB00602', 'Compound::DB00834')",2
"('Compound::DB00602', 'Compound::DB00648')",3
"('Compound::DB00602', 'Compound::DB09049')",2
"('Compound::DB00602', 'Compound::DB01149')",0
"('Compound::DB00602', 'Compound::DB09048')",2
"('Compound::DB04845', 'Compound::DB01026')",2
"('Compound::DB04845', 'Compound::DB00227')",48
"('Compound::DB04845', 'Compound::DB09280')",3
"('Compound::DB04845', 'Compound::DB00834')",2
"('Compound::DB04845', 'Compound::DB00648')",3
"('Compound::DB04845', 'Compound::DB01149')",2
"('Compound::DB04845', 'Compound::DB09048')",2
"('Compound::DB01221', 'Compound::DB01587')",1
"('Compound::DB01221', 'Compound::DB06738')",1
"('Compound::DB01221', 'Compound::DB01026')",0
"('Compound::DB01221', 'Compound::DB00555')",1
"('Compound::DB01221', 'Compound::DB01259')",0
"('Compound::DB01221', 'Compound::DB01097')",0
"('Compound::DB01221', 'Compound::DB01002')",1
"('Compound::DB01221', 'Compound::DB06282')",1
"('Compound::DB01221', 'Compound::DB01235')",1
"('Compound::DB01221', 'Compound::DB01227')",1
"('Compound::DB01221', 'Compound::DB08918')",1
"('Compound::DB01221', 'Compound::DB00281')",1
"('Compound::DB01221', 'Compound::DB09198')",0
"('Compound::DB01221', 'Compound::DB00455')",1
"('Compound::DB01221', 'Compound::DB00186')",1
"('Compound::DB01221', 'Compound::DB00678')",0
"('Compound::DB01221', 'Compound::DB00227')",0
"('Compound::DB01221', 'Compound::DB09280')",2
"('Compound::DB01221', 'Compound::DB08815')",1
"('Compound::DB01221', 'Compound::DB00934')",1
"('Compound::DB01221', 'Compound::DB00737')",1
"('Compound::DB01221', 'Compound::DB01065')",1
"('Compound::DB01221', 'Compound::DB09224')",1
"('Compound::DB01221', 'Compound::DB01043')",1
"('Compound::DB01221', 'Compound::DB00371')",1
"('Compound::DB01221', 'Compound::DB00933')",1
"('Compound::DB01221', 'Compound::DB00333')",1
"('Compound::DB01221', 'Compound::DB01403')",5
"('Compound::DB01221', 'Compound::DB01028')",1
"('Compound::DB01221', 'Compound::DB05246')",1
"('Compound::DB01221', 'Compound::DB00849')",1
"('Compound::DB01221', 'Compound::DB00683')",1
"('Compound::DB01221', 'Compound::DB06595')",0
"('Compound::DB01221', 'Compound::DB00834')",2
"('Compound::DB01221', 'Compound::DB00370')",5
"('Compound::DB01221', 'Compound::DB00648')",3
"('Compound::DB01221', 'Compound::DB00295')",1
"('Compound::DB01221', 'Compound::DB00486')",5
"('Compound::DB01221', 'Compound::DB09049')",2
"('Compound::DB01221', 'Compound::DB01149')",0
"('Compound::DB01221', 'Compound::DB09048')",2
"('Compound::DB01221', 'Compound::DB00622')",0
"('Compound::DB01587', 'Compound::DB06738')",1
"('Compound::DB01587', 'Compound::DB01026')",0
"('Compound::DB01587', 'Compound::DB00555')",1
"('Compound::DB01587', 'Compound::DB01002')",1
"('Compound::DB01587', 'Compound::DB06282')",1
"('Compound::DB01587', 'Compound::DB01235')",1
"('Compound::DB01587', 'Compound::DB01227')",1
"('Compound::DB01587', 'Compound::DB08918')",1
"('Compound::DB01587', 'Compound::DB00281')",1
"('Compound::DB01587', 'Compound::DB00589')",1
"('Compound::DB01587', 'Compound::DB00455')",1
"('Compound::DB01587', 'Compound::DB00186')",1
"('Compound::DB01587', 'Compound::DB00227')",2
"('Compound::DB01587', 'Compound::DB09280')",3
"('Compound::DB01587', 'Compound::DB08815')",1
"('Compound::DB01587', 'Compound::DB00934')",1
"('Compound::DB01587', 'Compound::DB00737')",1
"('Compound::DB01587', 'Compound::DB01065')",1
"('Compound::DB01587', 'Compound::DB09224')",1
"('Compound::DB01587', 'Compound::DB00371')",1
"('Compound::DB01587', 'Compound::DB00933')",1
"('Compound::DB01587', 'Compound::DB00333')",1
"('Compound::DB01587', 'Compound::DB01403')",5
"('Compound::DB01587', 'Compound::DB01028')",1
"('Compound::DB01587', 'Compound::DB05246')",1
"('Compound::DB01587', 'Compound::DB00353')",1
"('Compound::DB01587', 'Compound::DB00849')",1
"('Compound::DB01587', 'Compound::DB00683')",1
"('Compound::DB01587', 'Compound::DB00834')",2
"('Compound::DB01587', 'Compound::DB00370')",5
"('Compound::DB01587', 'Compound::DB00648')",3
"('Compound::DB01587', 'Compound::DB00295')",1
"('Compound::DB01587', 'Compound::DB00486')",5
"('Compound::DB01587', 'Compound::DB01149')",0
"('Compound::DB01587', 'Compound::DB09048')",2
"('Compound::DB06738', 'Compound::DB01026')",0
"('Compound::DB06738', 'Compound::DB00555')",1
"('Compound::DB06738', 'Compound::DB01259')",0
"('Compound::DB06738', 'Compound::DB01097')",0
"('Compound::DB06738', 'Compound::DB01002')",1
"('Compound::DB06738', 'Compound::DB06282')",1
"('Compound::DB06738', 'Compound::DB01235')",1
"('Compound::DB06738', 'Compound::DB01227')",1
"('Compound::DB06738', 'Compound::DB08918')",14
"('Compound::DB06738', 'Compound::DB00281')",1
"('Compound::DB06738', 'Compound::DB09198')",0
"('Compound::DB06738', 'Compound::DB00455')",1
"('Compound::DB06738', 'Compound::DB00186')",1
"('Compound::DB06738', 'Compound::DB00678')",0
"('Compound::DB06738', 'Compound::DB00227')",0
"('Compound::DB06738', 'Compound::DB09280')",2
"('Compound::DB06738', 'Compound::DB08815')",1
"('Compound::DB06738', 'Compound::DB00934')",1
"('Compound::DB06738', 'Compound::DB00737')",1
"('Compound::DB06738', 'Compound::DB01065')",1
"('Compound::DB06738', 'Compound::DB09224')",1
"('Compound::DB06738', 'Compound::DB00371')",1
"('Compound::DB06738', 'Compound::DB09338')",1
"('Compound::DB06738', 'Compound::DB00933')",1
"('Compound::DB06738', 'Compound::DB00333')",1
"('Compound::DB06738', 'Compound::DB01577')",45
"('Compound::DB06738', 'Compound::DB00703')",1
"('Compound::DB06738', 'Compound::DB01403')",5
"('Compound::DB06738', 'Compound::DB01028')",1
"('Compound::DB06738', 'Compound::DB05246')",1
"('Compound::DB06738', 'Compound::DB00849')",1
"('Compound::DB06738', 'Compound::DB00683')",1
"('Compound::DB06738', 'Compound::DB06595')",0
"('Compound::DB06738', 'Compound::DB00834')",2
"('Compound::DB06738', 'Compound::DB00805')",1
"('Compound::DB06738', 'Compound::DB00370')",5
"('Compound::DB06738', 'Compound::DB00648')",3
"('Compound::DB06738', 'Compound::DB01171')",1
"('Compound::DB06738', 'Compound::DB00745')",0
"('Compound::DB06738', 'Compound::DB00295')",1
"('Compound::DB06738', 'Compound::DB00486')",5
"('Compound::DB06738', 'Compound::DB00704')",4
"('Compound::DB06738', 'Compound::DB01149')",0
"('Compound::DB06738', 'Compound::DB09048')",2
"('Compound::DB06738', 'Compound::DB00622')",0
"('Compound::DB01026', 'Compound::DB01009')",0
"('Compound::DB01026', 'Compound::DB00598')",0
"('Compound::DB01026', 'Compound::DB00555')",15
"('Compound::DB01026', 'Compound::DB00448')",3
"('Compound::DB01026', 'Compound::DB01259')",2
"('Compound::DB01026', 'Compound::DB01097')",0
"('Compound::DB01026', 'Compound::DB09078')",0
"('Compound::DB01026', 'Compound::DB00528')",2
"('Compound::DB01026', 'Compound::DB11560')",0
"('Compound::DB01026', 'Compound::DB01006')",0
"('Compound::DB01026', 'Compound::DB01002')",2
"('Compound::DB01026', 'Compound::DB06282')",0
"('Compound::DB01026', 'Compound::DB01235')",0
"('Compound::DB01026', 'Compound::DB01137')",6
"('Compound::DB01026', 'Compound::DB01227')",0
"('Compound::DB01026', 'Compound::DB08918')",2
"('Compound::DB01026', 'Compound::DB00367')",0
"('Compound::DB01026', 'Compound::DB00451')",0
"('Compound::DB01026', 'Compound::DB00281')",0
"('Compound::DB01026', 'Compound::DB00589')",1
"('Compound::DB01026', 'Compound::DB08827')",2
"('Compound::DB01026', 'Compound::DB01206')",0
"('Compound::DB01026', 'Compound::DB00836')",0
"('Compound::DB01026', 'Compound::DB00455')",0
"('Compound::DB01026', 'Compound::DB04871')",0
"('Compound::DB01026', 'Compound::DB06725')",0
"('Compound::DB01026', 'Compound::DB00678')",0
"('Compound::DB01026', 'Compound::DB00227')",2
"('Compound::DB01026', 'Compound::DB09280')",3
"('Compound::DB01026', 'Compound::DB01283')",0
"('Compound::DB01026', 'Compound::DB08815')",2
"('Compound::DB01026', 'Compound::DB08932')",2
"('Compound::DB01026', 'Compound::DB00934')",0
"('Compound::DB01026', 'Compound::DB04835')",2
"('Compound::DB01026', 'Compound::DB00643')",0
"('Compound::DB01026', 'Compound::DB00603')",2
"('Compound::DB01026', 'Compound::DB00784')",0
"('Compound::DB01026', 'Compound::DB00358')",0
"('Compound::DB01026', 'Compound::DB01065')",0
"('Compound::DB01026', 'Compound::DB00814')",0
"('Compound::DB01026', 'Compound::DB00371')",0
"('Compound::DB01026', 'Compound::DB01071')",0
"('Compound::DB01026', 'Compound::DB00933')",0
"('Compound::DB01026', 'Compound::DB01357')",0
"('Compound::DB01026', 'Compound::DB00333')",2
"('Compound::DB01026', 'Compound::DB01577')",0
"('Compound::DB01026', 'Compound::DB01403')",0
"('Compound::DB01026', 'Compound::DB01028')",0
"('Compound::DB01026', 'Compound::DB05246')",0
"('Compound::DB01026', 'Compound::DB00353')",2
"('Compound::DB01026', 'Compound::DB00422')",0
"('Compound::DB01026', 'Compound::DB00849')",0
"('Compound::DB01026', 'Compound::DB00959')",2
"('Compound::DB01026', 'Compound::DB06710')",0
"('Compound::DB01026', 'Compound::DB01107')",0
"('Compound::DB01026', 'Compound::DB01233')",0
"('Compound::DB01026', 'Compound::DB00264')",2
"('Compound::DB01026', 'Compound::DB00916')",0
"('Compound::DB01026', 'Compound::DB00379')",0
"('Compound::DB01026', 'Compound::DB06148')",0
"('Compound::DB01026', 'Compound::DB01110')",0
"('Compound::DB01026', 'Compound::DB00683')",2
"('Compound::DB01026', 'Compound::DB06595')",0
"('Compound::DB01026', 'Compound::DB00834')",2
"('Compound::DB01026', 'Compound::DB00805')",0
"('Compound::DB01026', 'Compound::DB08893')",2
"('Compound::DB01026', 'Compound::DB00370')",0
"('Compound::DB01026', 'Compound::DB00648')",3
"('Compound::DB01026', 'Compound::DB01171')",0
"('Compound::DB01026', 'Compound::DB00745')",0
"('Compound::DB01026', 'Compound::DB00764')",2
"('Compound::DB01026', 'Compound::DB00471')",0
"('Compound::DB01026', 'Compound::DB00295')",0
"('Compound::DB01026', 'Compound::DB00688')",0
"('Compound::DB01026', 'Compound::DB09049')",2
"('Compound::DB01026', 'Compound::DB01183')",0
"('Compound::DB01026', 'Compound::DB00788')",0
"('Compound::DB01026', 'Compound::DB00731')",0
"('Compound::DB01026', 'Compound::DB04861')",2
"('Compound::DB01026', 'Compound::DB01149')",0
"('Compound::DB01026', 'Compound::DB11828')",0
"('Compound::DB01026', 'Compound::DB09048')",2
"('Compound::DB01026', 'Compound::DB00622')",0
"('Compound::DB01009', 'Compound::DB00598')",9
"('Compound::DB01009', 'Compound::DB01097')",0
"('Compound::DB01009', 'Compound::DB01137')",34
"('Compound::DB01009', 'Compound::DB09198')",0
"('Compound::DB01009', 'Compound::DB06725')",1
"('Compound::DB01009', 'Compound::DB00678')",0
"('Compound::DB01009', 'Compound::DB00227')",0
"('Compound::DB01009', 'Compound::DB09212')",1
"('Compound::DB01009', 'Compound::DB01046')",4
"('Compound::DB01009', 'Compound::DB09280')",3
"('Compound::DB01009', 'Compound::DB01283')",1
"('Compound::DB01009', 'Compound::DB00179')",1
"('Compound::DB01009', 'Compound::DB00784')",1
"('Compound::DB01009', 'Compound::DB00814')",1
"('Compound::DB01009', 'Compound::DB00563')",2
"('Compound::DB01009', 'Compound::DB00959')",1
"('Compound::DB01009', 'Compound::DB00264')",9
"('Compound::DB01009', 'Compound::DB06595')",0
"('Compound::DB01009', 'Compound::DB00834')",2
"('Compound::DB01009', 'Compound::DB00764')",1
"('Compound::DB01009', 'Compound::DB09285')",1
"('Compound::DB01009', 'Compound::DB00688')",1
"('Compound::DB01009', 'Compound::DB01024')",1
"('Compound::DB01009', 'Compound::DB00461')",1
"('Compound::DB01009', 'Compound::DB00788')",1
"('Compound::DB01009', 'Compound::DB04861')",9
"('Compound::DB01009', 'Compound::DB00622')",0
"('Compound::DB00150', 'Compound::DB01235')",14
"('Compound::DB00150', 'Compound::DB08918')",14
"('Compound::DB00150', 'Compound::DB00934')",14
"('Compound::DB00150', 'Compound::DB00333')",14
"('Compound::DB00150', 'Compound::DB01233')",14
"('Compound::DB00150', 'Compound::DB00805')",1
"('Compound::DB00150', 'Compound::DB00370')",14
"('Compound::DB00150', 'Compound::DB01171')",1
"('Compound::DB00150', 'Compound::DB00952')",14
"('Compound::DB00150', 'Compound::DB01149')",14
"('Compound::DB00598', 'Compound::DB00555')",28
"('Compound::DB00598', 'Compound::DB01097')",9
"('Compound::DB00598', 'Compound::DB00528')",7
"('Compound::DB00598', 'Compound::DB01002')",1
"('Compound::DB00598', 'Compound::DB01235')",17
"('Compound::DB00598', 'Compound::DB08918')",2
"('Compound::DB00598', 'Compound::DB00281')",2
"('Compound::DB00598', 'Compound::DB00836')",28
"('Compound::DB00598', 'Compound::DB04871')",0
"('Compound::DB00598', 'Compound::DB06725')",9
"('Compound::DB00598', 'Compound::DB00678')",7
"('Compound::DB00598', 'Compound::DB09212')",9
"('Compound::DB00598', 'Compound::DB01283')",9
"('Compound::DB00598', 'Compound::DB08932')",7
"('Compound::DB00598', 'Compound::DB00772')",13
"('Compound::DB00598', 'Compound::DB00179')",9
"('Compound::DB00598', 'Compound::DB00784')",9
"('Compound::DB00598', 'Compound::DB00358')",13
"('Compound::DB00598', 'Compound::DB00814')",9
"('Compound::DB00598', 'Compound::DB01043')",13
"('Compound::DB00598', 'Compound::DB00933')",7
"('Compound::DB00598', 'Compound::DB00333')",0
"('Compound::DB00598', 'Compound::DB01577')",20
"('Compound::DB00598', 'Compound::DB00703')",1
"('Compound::DB00598', 'Compound::DB01403')",0
"('Compound::DB00598', 'Compound::DB05246')",28
"('Compound::DB00598', 'Compound::DB00968')",42
"('Compound::DB00598', 'Compound::DB00353')",33
"('Compound::DB00598', 'Compound::DB00422')",9
"('Compound::DB00598', 'Compound::DB00849')",3
"('Compound::DB00598', 'Compound::DB01233')",13
"('Compound::DB00598', 'Compound::DB00264')",2
"('Compound::DB00598', 'Compound::DB00211')",13
"('Compound::DB00598', 'Compound::DB06595')",0
"('Compound::DB00598', 'Compound::DB00805')",13
"('Compound::DB00598', 'Compound::DB08893')",0
"('Compound::DB00598', 'Compound::DB01171')",7
"('Compound::DB00598', 'Compound::DB09282')",7
"('Compound::DB00598', 'Compound::DB00295')",1
"('Compound::DB00598', 'Compound::DB00688')",9
"('Compound::DB00598', 'Compound::DB01024')",9
"('Compound::DB00598', 'Compound::DB00486')",1
"('Compound::DB00598', 'Compound::DB00461')",9
"('Compound::DB00598', 'Compound::DB00788')",9
"('Compound::DB00598', 'Compound::DB04861')",17
"('Compound::DB00598', 'Compound::DB01149')",2
"('Compound::DB00598', 'Compound::DB01400')",13
"('Compound::DB00598', 'Compound::DB00622')",0
"('Compound::DB00555', 'Compound::DB01002')",1
"('Compound::DB00555', 'Compound::DB06282')",1
"('Compound::DB00555', 'Compound::DB01235')",1
"('Compound::DB00555', 'Compound::DB01227')",1
"('Compound::DB00555', 'Compound::DB08918')",1
"('Compound::DB00555', 'Compound::DB00367')",56
"('Compound::DB00555', 'Compound::DB00281')",1
"('Compound::DB00555', 'Compound::DB00455')",1
"('Compound::DB00555', 'Compound::DB00186')",1
"('Compound::DB00555', 'Compound::DB09280')",3
"('Compound::DB00555', 'Compound::DB08815')",1
"('Compound::DB00555', 'Compound::DB00934')",1
"('Compound::DB00555', 'Compound::DB00737')",1
"('Compound::DB00555', 'Compound::DB00603')",56
"('Compound::DB00555', 'Compound::DB00358')",4
"('Compound::DB00555', 'Compound::DB01065')",1
"('Compound::DB00555', 'Compound::DB09224')",1
"('Compound::DB00555', 'Compound::DB00371')",1
"('Compound::DB00555', 'Compound::DB00933')",1
"('Compound::DB00555', 'Compound::DB01357')",3
"('Compound::DB00555', 'Compound::DB00333')",1
"('Compound::DB00555', 'Compound::DB01403')",5
"('Compound::DB00555', 'Compound::DB01028')",1
"('Compound::DB00555', 'Compound::DB05246')",1
"('Compound::DB00555', 'Compound::DB00849')",3
"('Compound::DB00555', 'Compound::DB06148')",4
"('Compound::DB00555', 'Compound::DB01110')",15
"('Compound::DB00555', 'Compound::DB00683')",1
"('Compound::DB00555', 'Compound::DB09031')",15
"('Compound::DB00555', 'Compound::DB00370')",5
"('Compound::DB00555', 'Compound::DB00295')",1
"('Compound::DB00555', 'Compound::DB00486')",5
"('Compound::DB00555', 'Compound::DB01149')",1
"('Compound::DB00448', 'Compound::DB01259')",0
"('Compound::DB00448', 'Compound::DB01097')",0
"('Compound::DB00448', 'Compound::DB00589')",1
"('Compound::DB00448', 'Compound::DB09198')",0
"('Compound::DB00448', 'Compound::DB00678')",0
"('Compound::DB00448', 'Compound::DB00227')",2
"('Compound::DB00448', 'Compound::DB09280')",2
"('Compound::DB00448', 'Compound::DB00563')",2
"('Compound::DB00448', 'Compound::DB00353')",1
"('Compound::DB00448', 'Compound::DB00422')",46
"('Compound::DB00448', 'Compound::DB00264')",2
"('Compound::DB00448', 'Compound::DB06595')",0
"('Compound::DB00448', 'Compound::DB00834')",2
"('Compound::DB00448', 'Compound::DB00648')",3
"('Compound::DB00448', 'Compound::DB01171')",0
"('Compound::DB00448', 'Compound::DB00745')",0
"('Compound::DB00448', 'Compound::DB01024')",3
"('Compound::DB00448', 'Compound::DB09049')",2
